convnetRun_17443.out	AlexNetModel	CHEMBL3638364	momentum	0.005	40	256	128	0.5	1	0	0.81	0.52	0.76	0.73	0.91	210	79	106	22	0.49	0.81	0.52	0.76	0.73	0.91	210	79	106	22	0.49	0.81	0.52	0.76	0.73	0.91	210	79	106	22	0.49	0.76	0.49	0.74	0.7	0.84	174	76	134	33	0.5	0.76	0.49	0.74	0.7	0.84	174	76	134	33	0.5	0.75	0.48	0.74	0.71	0.79	164	66	144	43	0.51
convnetRun_5901.out	CNNModel	CHEMBL5077	adam	0.001	20	512	0	0.8	0	0	0.81	0.52	0.75	0.7	0.94	81	34	37	5	0.37	0.75	0.55	0.76	0.88	0.65	56	8	63	30	0.53	0.79	0.54	0.77	0.79	0.79	68	18	53	18	0.46	0.77	0.53	0.75	0.68	0.89	66	31	52	8	0.44	0.77	0.53	0.75	0.68	0.89	66	31	52	8	0.44	0.76	0.52	0.75	0.69	0.85	63	28	55	11	0.46
convnetRun_7826.out	CNNModel	CHEMBL3638364	RMSprop	0.0005	40	128	0	0.6	0	0	0.81	0.51	0.77	0.78	0.85	28	8	15	5	0.54	0.79	0.6	0.79	0.92	0.7	23	2	21	10	0.65	0.79	0.6	0.79	0.92	0.7	23	2	21	10	0.65	0.82	0.45	0.75	0.74	0.91	32	11	10	3	0.53	0.67	0.48	0.68	0.95	0.51	18	1	20	17	0.67	0.82	0.45	0.75	0.76	0.89	31	10	11	4	0.54
convnetRun_7917.out	CNNModel	CHEMBL3638364	RMSprop	0.0005	40	512	0	0.8	0	0	0.81	0.51	0.75	0.71	0.94	29	12	13	2	0.52	0.77	0.55	0.77	0.85	0.71	22	4	21	9	0.55	0.77	0.55	0.77	0.85	0.71	22	4	21	9	0.55	0.8	0.46	0.73	0.7	0.94	30	13	11	2	0.52	0.75	0.47	0.73	0.81	0.69	22	5	19	10	0.54	0.75	0.47	0.73	0.81	0.69	22	5	19	10	0.54
convnetRun_5205.out	AlexNetModel	CHEMBL3638364	momentum	0.005	20	2048	2048	0.8	0	0	0.81	0.43	0.74	0.72	0.91	29	11	10	3	0.45	0.67	0.44	0.68	0.89	0.53	17	2	19	15	0.46	0.81	0.43	0.74	0.72	0.91	29	11	10	3	0.45	0.64	0.07	0.49	0.48	0.96	24	26	2	1	0.44	0.62	0.4	0.7	0.76	0.52	13	4	24	12	0.46	0.62	0.4	0.7	0.76	0.52	13	4	24	12	0.46
convnetRun_7669.out	AlexNetModel	CHEMBL3638364	momentum	0.001	40	2048	2048	0.5	0	0	0.81	0.43	0.74	0.74	0.89	31	11	11	4	0.5	0.79	0.43	0.74	0.76	0.83	29	9	13	6	0.53	0.79	0.43	0.74	0.76	0.83	29	9	13	6	0.53	0.78	0.44	0.72	0.69	0.91	29	13	12	3	0.49	0.78	0.44	0.72	0.69	0.91	29	13	12	3	0.49	0.78	0.44	0.72	0.69	0.91	29	13	12	3	0.49
convnetRun_159.out	AlexNetModel	CHEMBL3638364	momentum	0.01	5	512	32	0.8	0	0	0.81	0.17	0.69	0.69	0.97	36	16	2	1	0.68	0.81	0.17	0.69	0.69	0.97	36	16	2	1	0.68	0.81	0.17	0.69	0.69	0.97	36	16	2	1	0.68	0.66	0.08	0.51	0.5	0.96	26	26	2	1	0.68	0.66	0.08	0.51	0.5	0.96	26	26	2	1	0.68	0.07	0	0.51	0.5	0.04	1	1	27	26	1
convnetRun_2875.out	CNNModel	CHEMBL3638364	RMSprop	0.0005	10	128	0	0.5	0	0	0.81	0.09	0.69	0.7	0.97	30	13	1	1	0.5	0.81	0.09	0.69	0.7	0.97	30	13	1	1	0.5	0.81	0.09	0.69	0.7	0.97	30	13	1	1	0.5	0.62	-0.01	0.47	0.47	0.95	20	23	1	1	0.5	0.09	0.01	0.53	0.5	0.05	1	1	23	20	1	0.09	0.01	0.53	0.5	0.05	1	1	23	20	1
convnetRun_348.out	CNNModel	CHEMBL3638364	RMSprop	0.0001	5	32	0	0.8	0	0	0.81	0.09	0.69	0.7	0.97	33	14	1	1	0.49	0.81	0.09	0.69	0.7	0.97	33	14	1	1	0.49	0.81	0.09	0.69	0.7	0.97	33	14	1	1	0.49	0.72	0.03	0.57	0.57	0.96	27	20	1	1	0.49	0.72	0.03	0.57	0.57	0.96	27	20	1	1	0.49	0.72	0.03	0.57	0.57	0.96	27	20	1	1	0.49
convnetRun_105.out	AlexNetModel	CHEMBL3638364	adam	0.005	5	256	128	0.8	0	0	0.81	0.08	0.69	0.7	0.97	32	14	1	1	0.62	0.81	0.08	0.69	0.7	0.97	32	14	1	1	0.62	0.81	0.08	0.69	0.7	0.97	32	14	1	1	0.62	0.81	0.08	0.69	0.7	0.97	32	14	1	1	0.62	0.81	0.08	0.69	0.7	0.97	32	14	1	1	0.62	0.81	0.08	0.69	0.7	0.97	32	14	1	1	0.62
convnetRun_220.out	AlexNetModel	CHEMBL3638364	RMSprop	0.0005	5	1024	32	0.5	0	0	0.81	0.08	0.69	0.7	0.97	35	15	1	1	0.51	0.81	0.08	0.69	0.7	0.97	35	15	1	1	0.51	0.81	0.08	0.69	0.7	0.97	35	15	1	1	0.51	0.71	0.02	0.56	0.56	0.97	28	22	1	1	0.51	0.71	0.02	0.56	0.56	0.97	28	22	1	1	0.51	0.71	0.02	0.56	0.56	0.97	28	22	1	1	0.51
convnetRun_2937.out	CNNModel	CHEMBL3638364	adam	0.0005	10	512	0	0.8	0	0	0.81	0.08	0.69	0.7	0.97	37	16	1	1	0.49	0.81	0.08	0.69	0.7	0.97	37	16	1	1	0.49	0.81	0.08	0.69	0.7	0.97	37	16	1	1	0.49	0.6	-0.02	0.44	0.43	0.96	23	30	1	1	0.49	0.08	0.02	0.56	0.5	0.04	1	1	30	23	1	0.08	0.02	0.56	0.5	0.04	1	1	30	23	1
convnetRun_7511.out	AlexNetModel	CHEMBL3638364	RMSprop	0.0005	40	128	16	0.6	0	0	0.81	0.08	0.68	0.69	0.97	38	17	1	1	0.5	0.81	0.08	0.68	0.69	0.97	38	17	1	1	0.5	0.81	0.08	0.68	0.69	0.97	38	17	1	1	0.5	0.7	0.02	0.54	0.55	0.97	30	25	1	1	0.5	0.7	0.02	0.54	0.55	0.97	30	25	1	1	0.5	0.7	0.02	0.54	0.55	0.97	30	25	1	1	0.5
convnetRun_5110.out	AlexNetModel	CHEMBL3638364	momentum	0.0005	20	512	32	0.5	0	0	0.81	0.08	0.69	0.7	0.97	35	15	1	1	0.54	0.81	0.08	0.69	0.7	0.97	35	15	1	1	0.54	0.81	0.08	0.69	0.7	0.97	35	15	1	1	0.54	0.71	0.02	0.56	0.56	0.97	28	22	1	1	0.54	0.71	0.02	0.56	0.56	0.97	28	22	1	1	0.54	0.71	0.02	0.56	0.56	0.97	28	22	1	1	0.54
convnetRun_8284.out	CNNModel	CHEMBL5077	adam	0.001	40	128	0	0.5	0	0	0.8	0.66	0.83	0.86	0.74	49	8	75	17	0.9	0.79	0.66	0.83	0.87	0.73	48	7	76	18	0.98	0.79	0.66	0.83	0.87	0.73	48	7	76	18	0.98	0.85	0.72	0.86	0.84	0.86	59	11	69	10	0.02	0.85	0.72	0.86	0.84	0.86	59	11	69	10	0.02	0.85	0.72	0.86	0.84	0.86	59	11	69	10	0.02
convnetRun_3387.out	CNNModel	CHEMBL5077	adam	0.0005	10	256	0	0.8	0	0	0.8	0.65	0.83	0.79	0.82	55	15	76	12	0.67	0.8	0.66	0.84	0.84	0.76	51	10	81	16	0.78	0.8	0.66	0.84	0.84	0.76	51	10	81	16	0.78	0.82	0.67	0.84	0.8	0.84	59	15	73	11	0.47	0.81	0.7	0.85	0.9	0.74	52	6	82	18	0.77	0.81	0.7	0.85	0.9	0.74	52	6	82	18	0.77
convnetRun_15747.out	CNNModel	CHEMBL5077	RMSprop	0.0005	20	128	0	0.8	1	0	0.8	0.64	0.82	0.83	0.78	459	96	550	127	0.02	0.8	0.64	0.82	0.86	0.75	437	73	573	149	0.08	0.8	0.64	0.82	0.86	0.75	437	73	573	149	0.08	0.82	0.67	0.83	0.8	0.84	459	116	569	88	0.01	0.81	0.67	0.84	0.83	0.8	435	88	597	112	0.03	0.81	0.67	0.84	0.83	0.8	435	88	597	112	0.03
convnetRun_18029.out	AlexNetModel	CHEMBL5077	momentum	0.005	40	1024	32	0.6	1	0	0.8	0.64	0.82	0.82	0.78	423	94	564	117	0.89	0.8	0.64	0.82	0.82	0.78	423	94	564	117	0.89	0.8	0.64	0.82	0.82	0.78	423	94	564	117	0.89	0.79	0.58	0.78	0.73	0.86	490	179	450	79	0.5	0.77	0.6	0.8	0.85	0.7	397	70	559	172	0.95	0.77	0.6	0.8	0.85	0.7	397	70	559	172	0.95
convnetRun_13227.out	CNNModel	CHEMBL5077	RMSprop	0.0005	10	32	0	0.8	1	0	0.8	0.63	0.81	0.82	0.78	462	102	541	127	0.58	0.8	0.63	0.81	0.82	0.78	462	102	541	127	0.58	0.8	0.63	0.81	0.82	0.78	462	102	541	127	0.58	0.79	0.6	0.8	0.74	0.85	480	169	501	82	0.37	0.79	0.63	0.81	0.81	0.78	436	102	568	126	0.57	0.79	0.63	0.81	0.81	0.78	436	102	568	126	0.57
convnetRun_15715.out	CNNModel	CHEMBL5077	adam	0.0005	20	128	0	0.5	1	0	0.8	0.63	0.81	0.79	0.81	452	123	552	105	0.04	0.8	0.63	0.81	0.79	0.81	452	123	552	105	0.04	0.8	0.63	0.81	0.79	0.81	450	121	554	107	0.05	0.82	0.64	0.82	0.81	0.83	487	117	525	103	0.02	0.82	0.64	0.82	0.81	0.83	487	117	525	103	0.02	0.81	0.64	0.82	0.82	0.8	474	104	538	116	0.04
convnetRun_5725.out	CNNModel	CHEMBL5077	adam	0.0005	20	16	0	0.5	0	0	0.8	0.63	0.82	0.81	0.79	55	13	72	15	0.03	0.8	0.63	0.82	0.81	0.79	55	13	72	15	0.03	0.79	0.63	0.82	0.83	0.76	53	11	74	17	0.08	0.86	0.73	0.86	0.85	0.86	62	11	72	10	0.02	0.86	0.73	0.86	0.85	0.86	62	11	72	10	0.02	0.86	0.73	0.86	0.85	0.86	62	11	72	10	0.02
convnetRun_8373.out	CNNModel	CHEMBL5077	adam	0.0001	40	512	0	0.8	0	0	0.8	0.62	0.8	0.73	0.88	61	23	65	8	0.1	0.8	0.62	0.8	0.73	0.88	61	23	65	8	0.1	0.79	0.61	0.81	0.77	0.8	55	16	72	14	0.46	0.85	0.72	0.85	0.78	0.94	66	19	68	4	0.27	0.85	0.72	0.85	0.78	0.94	66	19	68	4	0.27	0.85	0.71	0.85	0.8	0.9	63	16	71	7	0.4
convnetRun_8282.out	CNNModel	CHEMBL5077	adam	0.0001	40	128	0	0.6	0	0	0.8	0.62	0.8	0.71	0.93	66	27	59	5	0.04	0.8	0.62	0.8	0.71	0.93	66	27	59	5	0.04	0.77	0.6	0.8	0.81	0.73	52	12	74	19	0.53	0.86	0.69	0.84	0.8	0.93	75	19	57	6	0.07	0.86	0.69	0.84	0.8	0.93	75	19	57	6	0.07	0.86	0.69	0.84	0.8	0.93	75	19	57	6	0.07
convnetRun_15612.out	AlexNetModel	CHEMBL5077	RMSprop	0.0005	20	2048	2048	0.8	1	0	0.8	0.62	0.81	0.76	0.86	490	155	497	83	0.01	0.8	0.62	0.81	0.8	0.8	460	116	536	113	0.1	0.8	0.62	0.81	0.8	0.8	458	114	538	115	0.13	0.82	0.65	0.82	0.78	0.87	508	142	501	74	0.01	0.82	0.65	0.82	0.78	0.87	508	142	501	74	0.01	0.82	0.65	0.83	0.81	0.83	483	114	529	99	0.1
convnetRun_10765.out	CNNModel	CHEMBL5077	adam	0.0005	5	128	0	0.5	1	0	0.8	0.62	0.8	0.73	0.89	495	183	480	61	0.45	0.79	0.63	0.82	0.82	0.77	428	94	569	128	0.68	0.79	0.63	0.82	0.82	0.77	428	94	569	128	0.68	0.8	0.59	0.78	0.72	0.9	526	205	429	59	0.38	0.77	0.6	0.8	0.83	0.72	423	84	550	162	0.77	0.78	0.6	0.8	0.81	0.76	443	103	531	142	0.71
convnetRun_15571.out	AlexNetModel	CHEMBL5077	adam	0.0001	20	2048	2048	0.5	1	0	0.8	0.61	0.81	0.78	0.82	470	135	520	103	0.35	0.79	0.62	0.81	0.83	0.76	433	91	564	140	0.62	0.79	0.62	0.81	0.83	0.76	433	91	564	140	0.62	0.8	0.63	0.81	0.79	0.82	470	126	528	104	0.45	0.8	0.63	0.82	0.82	0.77	444	97	557	130	0.59	0.8	0.63	0.82	0.82	0.77	444	97	557	130	0.59
convnetRun_15611.out	AlexNetModel	CHEMBL5077	RMSprop	0.0005	20	2048	2048	0.6	1	0	0.8	0.61	0.81	0.8	0.8	461	117	517	116	0.26	0.8	0.61	0.81	0.8	0.8	461	117	517	116	0.26	0.8	0.61	0.81	0.81	0.79	453	109	525	124	0.38	0.8	0.6	0.79	0.74	0.87	492	174	469	76	0.02	0.79	0.6	0.8	0.8	0.78	443	114	529	125	0.4	0.79	0.6	0.8	0.8	0.78	443	114	529	125	0.4
convnetRun_13240.out	CNNModel	CHEMBL5077	adam	0.0005	10	128	0	0.5	1	0	0.8	0.61	0.8	0.78	0.82	481	132	506	108	0.59	0.8	0.62	0.81	0.82	0.78	458	101	537	131	0.76	0.8	0.62	0.81	0.82	0.78	458	101	537	131	0.76	0.81	0.63	0.81	0.77	0.86	496	149	501	81	0.46	0.81	0.63	0.81	0.77	0.86	496	149	501	81	0.46	0.8	0.63	0.81	0.8	0.8	463	115	535	114	0.72
convnetRun_13271.out	CNNModel	CHEMBL5077	RMSprop	0.0005	10	128	0	0.6	1	0	0.8	0.6	0.8	0.75	0.87	513	171	463	78	0.71	0.8	0.6	0.8	0.75	0.87	513	171	463	78	0.71	0.79	0.6	0.8	0.82	0.76	448	101	533	143	0.87	0.8	0.62	0.81	0.78	0.82	467	129	526	103	0.81	0.8	0.62	0.81	0.78	0.82	467	129	526	103	0.81	0.8	0.62	0.81	0.8	0.8	455	116	539	115	0.84
convnetRun_15647.out	CNNModel	CHEMBL5077	RMSprop	0.0001	20	16	0	0.6	1	0	0.8	0.6	0.8	0.75	0.85	495	161	483	88	0.14	0.79	0.61	0.8	0.79	0.8	469	128	516	114	0.2	0.79	0.61	0.8	0.79	0.8	469	128	516	114	0.2	0.79	0.61	0.81	0.77	0.81	448	133	540	106	0.18	0.79	0.61	0.81	0.78	0.79	440	121	552	114	0.21	0.79	0.61	0.81	0.78	0.79	440	121	552	114	0.21
convnetRun_18086.out	AlexNetModel	CHEMBL5077	RMSprop	0.0005	40	2048	2048	0.6	1	0	0.8	0.6	0.8	0.76	0.84	482	154	498	94	0.76	0.79	0.61	0.81	0.81	0.77	443	106	546	133	0.99	0.79	0.61	0.81	0.81	0.77	443	106	546	133	0.99	0.81	0.64	0.82	0.78	0.84	478	132	528	90	0.92	0.81	0.64	0.82	0.78	0.84	478	132	528	90	0.92	0.81	0.64	0.82	0.78	0.84	478	132	528	90	0.92
convnetRun_17984.out	AlexNetModel	CHEMBL5077	momentum	0.005	40	512	32	0.6	1	0	0.8	0.6	0.78	0.71	0.91	509	208	436	51	0.13	0.8	0.6	0.78	0.71	0.91	509	208	436	51	0.13	0.77	0.58	0.79	0.79	0.76	424	113	531	136	0.5	0.8	0.59	0.78	0.72	0.9	514	203	429	58	0.14	0.8	0.59	0.78	0.72	0.9	514	203	429	58	0.14	0.77	0.58	0.79	0.8	0.75	429	107	525	143	0.52
convnetRun_12412.out	ImageNetInceptionV2	CHEMBL3638364	RMSprop	0.01	10	0	0	0.5	1	0	0.8	0.6	0.8	0.83	0.77	169	34	169	50	0.34	0.79	0.61	0.8	0.86	0.74	161	27	176	58	0.35	0.8	0.6	0.8	0.83	0.77	169	34	169	50	0.34	0.82	0.59	0.8	0.79	0.85	195	52	141	34	0.3	0.8	0.59	0.79	0.84	0.77	176	34	159	53	0.34	0.82	0.59	0.8	0.8	0.83	191	48	145	38	0.31
convnetRun_17577.out	AlexNetModel	CHEMBL3638364	momentum	0.0005	40	2048	2048	0.8	1	0	0.8	0.6	0.8	0.77	0.83	168	49	170	35	0.33	0.8	0.6	0.8	0.77	0.83	168	49	170	35	0.33	0.8	0.6	0.8	0.77	0.83	168	49	170	35	0.33	0.84	0.67	0.84	0.83	0.85	176	37	177	32	0.37	0.84	0.67	0.84	0.83	0.85	176	37	177	32	0.37	0.84	0.67	0.84	0.83	0.85	176	37	177	32	0.37
convnetRun_3250.out	CNNModel	CHEMBL5077	adam	0.0005	10	16	0	0.5	0	0	0.8	0.6	0.8	0.74	0.88	65	23	60	9	0.33	0.77	0.63	0.81	0.91	0.66	49	5	78	25	0.46	0.77	0.63	0.81	0.91	0.66	49	5	78	25	0.46	0.8	0.63	0.82	0.76	0.84	57	18	71	11	0.34	0.8	0.63	0.82	0.76	0.84	57	18	71	11	0.34	0.79	0.62	0.82	0.79	0.78	53	14	75	15	0.39
convnetRun_2997.out	ImageNetInceptionV2	CHEMBL5077	momentum	0.0005	10	0	0	0.8	0	0	0.8	0.59	0.79	0.79	0.8	53	14	51	13	0.43	0.8	0.59	0.79	0.79	0.8	53	14	51	13	0.43	0.8	0.59	0.79	0.79	0.8	53	14	51	13	0.43	0.66	0.3	0.6	0.52	0.89	51	47	27	6	0.36	0.6	0.34	0.68	0.66	0.54	31	16	58	26	0.45	0.57	0.34	0.68	0.68	0.49	28	13	61	29	0.46
convnetRun_8292.out	CNNModel	CHEMBL5077	adam	0.0005	40	128	0	0.8	0	0	0.8	0.59	0.79	0.74	0.86	64	23	61	10	0.02	0.78	0.59	0.8	0.78	0.78	58	16	68	16	0.22	0.78	0.59	0.8	0.78	0.78	58	16	68	16	0.22	0.85	0.72	0.86	0.81	0.9	62	15	74	7	0.18	0.85	0.72	0.86	0.81	0.9	62	15	74	7	0.18	0.85	0.72	0.86	0.81	0.9	62	15	74	7	0.18
convnetRun_18247.out	CNNModel	CHEMBL5077	momentum	0.01	40	256	0	0.5	1	0	0.8	0.59	0.8	0.77	0.84	514	155	466	97	0.23	0.8	0.59	0.8	0.77	0.84	514	155	466	97	0.23	0.8	0.59	0.8	0.77	0.84	514	155	466	97	0.23	0.8	0.58	0.78	0.73	0.89	543	199	423	67	0.19	0.8	0.59	0.79	0.78	0.82	498	141	481	112	0.28	0.8	0.59	0.79	0.78	0.82	498	141	481	112	0.28
convnetRun_17938.out	AlexNetModel	CHEMBL5077	momentum	0.005	40	256	128	0.5	1	0	0.8	0.58	0.79	0.75	0.87	524	175	432	81	0.06	0.79	0.6	0.8	0.82	0.76	460	99	508	145	0.4	0.79	0.6	0.8	0.82	0.76	460	99	508	145	0.4	0.8	0.59	0.79	0.75	0.86	512	173	447	80	0.06	0.8	0.59	0.8	0.78	0.82	483	138	482	109	0.15	0.79	0.59	0.8	0.78	0.81	477	132	488	115	0.17
convnetRun_18112.out	CNNModel	CHEMBL5077	momentum	0.01	40	16	0	0.5	1	0	0.8	0.58	0.78	0.74	0.87	527	184	439	82	0.32	0.78	0.58	0.79	0.81	0.76	465	112	511	144	0.49	0.78	0.58	0.79	0.81	0.76	465	112	511	144	0.49	0.81	0.6	0.79	0.72	0.91	538	206	434	54	0.31	0.81	0.6	0.79	0.72	0.91	538	206	434	54	0.31	0.8	0.59	0.79	0.74	0.87	517	182	458	75	0.37
convnetRun_8357.out	CNNModel	CHEMBL5077	RMSprop	0.0001	40	256	0	0.6	0	0	0.8	0.57	0.78	0.78	0.81	66	19	57	15	0.57	0.8	0.57	0.78	0.78	0.81	66	19	57	15	0.57	0.8	0.57	0.78	0.78	0.81	66	19	57	15	0.57	0.75	0.48	0.73	0.66	0.87	65	33	49	10	0.47	0.61	0.51	0.73	0.94	0.45	34	2	80	41	0.87	0.72	0.48	0.74	0.74	0.71	53	19	63	22	0.69
convnetRun_18030.out	AlexNetModel	CHEMBL5077	momentum	0.005	40	1024	32	0.8	1	0	0.8	0.57	0.78	0.74	0.86	523	186	439	82	0.29	0.79	0.57	0.78	0.75	0.85	513	173	452	92	0.37	0.79	0.57	0.79	0.77	0.8	482	140	485	123	0.59	0.77	0.55	0.76	0.68	0.9	509	239	423	59	0.19	0.75	0.57	0.79	0.81	0.7	398	94	568	170	0.91	0.75	0.57	0.79	0.81	0.7	398	94	568	170	0.91
convnetRun_7653.out	AlexNetModel	CHEMBL3638364	adam	0.0001	40	2048	2048	0.8	0	0	0.8	0.57	0.77	0.7	0.93	26	11	17	2	0.39	0.76	0.59	0.79	0.86	0.68	19	3	25	9	0.61	0.76	0.59	0.79	0.86	0.68	19	3	25	9	0.61	0.88	0.7	0.86	0.88	0.88	29	4	19	4	0.55	0.87	0.72	0.86	0.93	0.82	27	2	21	6	0.6	0.87	0.72	0.86	0.93	0.82	27	2	21	6	0.6
convnetRun_5324.out	CNNModel	CHEMBL3638364	adam	0.005	20	128	0	0.6	0	0	0.8	0.56	0.78	0.75	0.86	24	8	18	4	0.17	0.74	0.6	0.78	0.94	0.61	17	1	25	11	0.94	0.74	0.6	0.78	0.94	0.61	17	1	25	11	0.94	0.82	0.6	0.8	0.76	0.89	25	8	18	3	0.14	0.82	0.6	0.8	0.76	0.89	25	8	18	3	0.14	0.82	0.6	0.8	0.76	0.89	25	8	18	3	0.14
convnetRun_12777.out	CNNModel	CHEMBL3638364	RMSprop	0.0005	10	128	0	0.8	1	0	0.8	0.56	0.78	0.76	0.84	181	58	143	35	0.41	0.78	0.57	0.78	0.81	0.76	164	38	163	52	0.44	0.78	0.57	0.78	0.81	0.76	164	38	163	52	0.44	0.81	0.59	0.8	0.77	0.85	180	53	152	32	0.43	0.81	0.6	0.8	0.79	0.83	175	46	159	37	0.44	0.81	0.6	0.8	0.79	0.83	175	46	159	37	0.44
convnetRun_17490.out	AlexNetModel	CHEMBL3638364	momentum	0.005	40	512	32	0.8	1	0	0.8	0.55	0.78	0.75	0.86	194	63	134	31	0.51	0.8	0.57	0.78	0.79	0.81	183	49	148	42	0.55	0.8	0.57	0.78	0.79	0.81	183	49	148	42	0.55	0.82	0.6	0.8	0.8	0.83	187	46	152	37	0.52	0.82	0.6	0.8	0.8	0.83	187	46	152	37	0.52	0.82	0.6	0.8	0.8	0.83	187	46	152	37	0.52
convnetRun_14876.out	ImageNetInceptionV2	CHEMBL3638364	momentum	0.0005	20	0	0	0.6	1	0	0.8	0.54	0.77	0.74	0.87	193	67	130	30	0.35	0.8	0.57	0.79	0.8	0.79	177	43	154	46	0.61	0.8	0.57	0.79	0.8	0.79	177	43	154	46	0.61	0.85	0.64	0.82	0.81	0.89	210	48	136	26	0.44	0.85	0.65	0.83	0.83	0.87	206	43	141	30	0.47	0.85	0.65	0.83	0.83	0.87	206	43	141	30	0.47
convnetRun_17576.out	AlexNetModel	CHEMBL3638364	momentum	0.0005	40	2048	2048	0.6	1	0	0.8	0.53	0.77	0.74	0.88	199	69	121	28	0.56	0.8	0.54	0.77	0.76	0.85	192	59	131	35	0.63	0.8	0.54	0.77	0.78	0.82	186	53	137	41	0.66	0.8	0.59	0.8	0.81	0.8	173	41	159	44	0.67	0.8	0.59	0.8	0.81	0.8	173	41	159	44	0.67	0.8	0.59	0.8	0.81	0.8	173	41	159	44	0.67
convnetRun_17574.out	AlexNetModel	CHEMBL3638364	momentum	0.01	40	2048	2048	0.8	1	0	0.8	0.53	0.76	0.72	0.89	200	77	121	24	0.27	0.8	0.53	0.76	0.72	0.89	200	77	121	24	0.27	0.78	0.52	0.76	0.78	0.77	173	49	149	51	0.57	0.83	0.6	0.8	0.8	0.86	197	50	142	33	0.45	0.83	0.6	0.8	0.8	0.86	197	50	142	33	0.45	0.83	0.6	0.8	0.8	0.86	197	50	142	33	0.45
convnetRun_9906.out	ImageNetInceptionV2	CHEMBL3638364	adam	0.001	5	0	0	0.8	1	0	0.8	0.52	0.74	0.68	0.95	178	82	84	9	0.01	0.8	0.52	0.74	0.68	0.95	178	82	84	9	0.01	0.8	0.52	0.74	0.68	0.95	178	82	84	9	0.01	0.75	0.49	0.72	0.64	0.92	151	86	103	13	0.01	0.75	0.49	0.72	0.64	0.92	151	86	103	13	0.01	0.75	0.49	0.72	0.64	0.92	151	86	103	13	0.01
convnetRun_9921.out	ImageNetInceptionV2	CHEMBL3638364	momentum	0.001	5	0	0	0.8	1	0	0.8	0.52	0.77	0.77	0.82	177	52	117	38	0.24	0.79	0.53	0.77	0.79	0.8	171	45	124	44	0.26	0.79	0.53	0.77	0.79	0.8	171	45	124	44	0.26	0.8	0.43	0.73	0.73	0.87	202	74	79	29	0.14	0.79	0.51	0.76	0.83	0.76	175	37	116	56	0.27	0.79	0.51	0.76	0.83	0.76	175	37	116	56	0.27
convnetRun_12400.out	ImageNetInceptionV2	CHEMBL3638364	momentum	0.0005	10	0	0	0.5	1	0	0.8	0.48	0.75	0.74	0.87	212	73	104	33	0.44	0.78	0.48	0.75	0.78	0.78	192	53	124	53	0.5	0.8	0.48	0.75	0.76	0.84	205	65	112	40	0.47	0.81	0.56	0.78	0.79	0.83	193	51	138	40	0.54	0.77	0.57	0.77	0.88	0.68	158	21	168	75	0.65	0.81	0.56	0.78	0.79	0.83	193	51	138	40	0.54
convnetRun_7698.out	CNNModel	CHEMBL3638364	adam	0.0001	40	16	0	0.8	0	0	0.8	0.47	0.75	0.78	0.82	28	8	14	6	0.57	0.78	0.58	0.77	0.92	0.68	23	2	20	11	0.6	0.78	0.58	0.77	0.92	0.68	23	2	20	11	0.6	0.76	0.46	0.71	0.66	0.89	25	13	15	3	0.56	0.72	0.51	0.75	0.82	0.64	18	4	24	10	0.6	0.72	0.51	0.75	0.82	0.64	18	4	24	10	0.6
convnetRun_5192.out	AlexNetModel	CHEMBL3638364	momentum	0.0001	20	2048	2048	0.6	0	0	0.8	0.34	0.7	0.68	0.97	32	15	5	1	0.56	0.79	0.37	0.72	0.74	0.85	28	10	10	5	0.57	0.79	0.37	0.72	0.74	0.85	28	10	10	5	0.57	0.64	0.07	0.49	0.48	0.96	24	26	2	1	0.55	0.62	0.19	0.58	0.55	0.72	18	15	13	7	0.57	0.62	0.19	0.58	0.55	0.72	18	15	13	7	0.57
convnetRun_253.out	AlexNetModel	CHEMBL3638364	momentum	0.005	5	2048	2048	0.5	0	0	0.8	0.16	0.68	0.68	0.97	36	17	2	1	0.27	0.79	0.27	0.7	0.73	0.86	32	12	7	5	0.28	0.79	0.27	0.7	0.73	0.86	32	12	7	5	0.28	0.67	0.23	0.59	0.55	0.85	23	19	10	4	0.28	0.55	0.4	0.68	0.85	0.41	11	2	27	16	0.29	0.55	0.4	0.68	0.85	0.41	11	2	27	16	0.29
convnetRun_5044.out	AlexNetModel	CHEMBL3638364	adam	0.001	20	256	128	0.5	0	0	0.8	0.08	0.67	0.68	0.97	32	15	1	1	0.51	0.8	0.08	0.67	0.68	0.97	32	15	1	1	0.51	0.8	0.08	0.67	0.68	0.97	32	15	1	1	0.51	0.68	0.01	0.53	0.53	0.96	25	22	1	1	0.51	0.68	0.01	0.53	0.53	0.96	25	22	1	1	0.51	0.68	0.01	0.53	0.53	0.96	25	22	1	1	0.51
convnetRun_2680.out	AlexNetModel	CHEMBL3638364	momentum	0.0005	10	1024	32	0.5	0	0	0.8	0.08	0.67	0.68	0.97	32	15	1	1	0.57	0.8	0.08	0.67	0.68	0.97	32	15	1	1	0.57	0.8	0.08	0.67	0.68	0.97	32	15	1	1	0.57	0.72	0.03	0.57	0.57	0.96	27	20	1	1	0.57	0.72	0.03	0.57	0.57	0.96	27	20	1	1	0.57	0.72	0.03	0.57	0.57	0.96	27	20	1	1	0.57
