CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL1289601	716009	CHEMBL1289601	716009	LENVATINIB	SID137276042	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N	11575180	Potency		2348.5	nM		Potency		2.3485	uM	inactive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	845166	CHEMBL2114777	F	PubChem BioAssay. Cell Proliferation Assay against a hMSC Cell Line. (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000019	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			51887	CHEMBL1201862											
CHEMBL1289601	716009	CHEMBL1289601	716009	LENVATINIB	SID137276042	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N	14085930	Potency		21117.7	nM		Potency		21.1177	uM	inactive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	1301433	CHEMBL3214990	F	PubChem BioAssay. qHTS profiling for inhibitors of Plasmodium falciparum (3D7) proliferation.   (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000019	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			51887	CHEMBL1201862											
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452002	Drug excretion	=	51	%		Drug excretion	=	51	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1488277	CHEMBL3533800	A	Drug excretion in cynomolgus monkey feces assessed as unchanged level of drug at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452018	Drug metabolism					Drug metabolism				metabolite_detected		0				1488288	CHEMBL3534118	A	Drug metabolism in cynomolgus monkey assessed as 3,3'-disulfanediylbis(2-(6-carbamoyl-7-methoxyquinolin-4-ylamino)propanoic acid) metabolite level in bile at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452023	Drug metabolism					Drug metabolism				metabolite_detected		0				1488293	CHEMBL3534123	A	Drug metabolism in cynomolgus monkey assessed as 2-(6-carbamoyl-7-methoxyquinolin-4-ylamino)-3-(6-carbamoyl-7-methoxyquinolin-4-ylthio)propanoic acid metabolite level in bile at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452028	Drug metabolism					Drug metabolism				metabolite_detected		0				1488298	CHEMBL3534128	A	Drug metabolism in cynomolgus monkey assessed as parent compound level in plasma at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	102198	CHEMBL613403	TISSUE		Plasma	Macaca fascicularis	1	Non-molecular			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452009	Drug metabolism					Drug metabolism				metabolite_detected		0				1488284	CHEMBL3534114	A	Drug metabolism in cynomolgus monkey assessed as parent compound formation at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	100710	CHEMBL613847	ORGANISM		Cynomolgus monkey	Macaca fascicularis	1	Non-molecular			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL2105704	1377974	CHEMBL1289601	716009	LENVATINIB MESYLATE	Lenvatinib, E7080, C7	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452036	Drug metabolism					Drug metabolism				tde		0				1486710	CHEMBL3534036	A	Drug metabolism in cynomolgus monkey liver S9 fraction assessed as decrease of parent compound level at 50 uM up to 120 mins by HPLC analysis in presence of GSH and absence of NADPH	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000221	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL2105704	1377974	CHEMBL1289601	716009	LENVATINIB MESYLATE	Lenvatinib, E7080, C7	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452030	Drug metabolism					Drug metabolism				tde		0				1486704	CHEMBL3534030	A	Drug metabolism in Sprague-Dawley rat liver S9 fraction assessed as decrease of parent compound level at 50 uM up to 120 mins by HPLC analysis in presence of GSH and absence of NADPH	1	Scientific Literature	Rattus norvegicus	Sprague-Dawley	10116	Autocuration	BAO_0000221	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL2105704	1377974	CHEMBL1289601	716009	LENVATINIB MESYLATE	Lenvatinib, E7080, C7	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452059	Drug metabolism					Drug metabolism				metabolite_detected		0				1485944	CHEMBL3536186	P	Drug metabolism in potassium phosphate buffer at pH 7.4 assessed as formation of corresponding conjugates at methoxyquinoline moiety at 50 uM in presence of NAC	1	Scientific Literature				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL1289601	716009	CHEMBL1289601	716009	LENVATINIB	lenvatinib, E7080	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N	15247904	Ki	=	1.5	nM	8.82	Ki	=	1.5	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1477230	CHEMBL3428795	B	Inhibition of RET (unknown origin)	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	100079	CHEMBL2041	SINGLE PROTEIN	P07949	Tyrosine-protein kinase receptor RET	Homo sapiens	9	Protein	Pkinase_Tyr	high	91749	CHEMBL3425502	25625428	J. Med. Chem.	2015	58	9	3672					
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452020	Drug metabolism					Drug metabolism				metabolite_detected		0				1488290	CHEMBL3534120	A	Drug metabolism in cynomolgus monkey assessed as 2-(6-carbamoyl-7-methoxyquinolin-4-ylamino)-3-((2-(6-carbamoyl-7-methoxyquinolin-4-ylamino)-3-(carboxymethylamino)-3-oxopropyl)disulfanyl)propanoic acid metabolite level in urine at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452021	Drug metabolism					Drug metabolism				metabolite_detected		0				1488291	CHEMBL3534121	A	Drug metabolism in cynomolgus monkey assessed as 2-(6-carbamoyl-7-methoxyquinolin-4-ylamino)-3-mercaptopropanoic acid metabolite level in bile at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452019	Drug metabolism					Drug metabolism				metabolite_detected		0				1488289	CHEMBL3534119	A	Drug metabolism in cynomolgus monkey assessed as 3,3'-disulfanediylbis(2-(6-carbamoyl-7-methoxyquinolin-4-ylamino)propanoic acid) metabolite level in urine at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL2105704	1377974	CHEMBL1289601	716009	LENVATINIB MESYLATE	Lenvatinib, E7080, C7	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452043	Drug metabolism					Drug metabolism				metabolite_detected		0				1485938	CHEMBL3536180	A	Drug metabolism in human liver S9 fraction assessed as 5-(3-(6-carbamoyl-7-methoxyquinolin-4-ylthio)-1-(carboxymethylamino)-1-oxopropan-2-ylamino)-2-methyl-5-oxopentanoic acid level at 50 uM up to 120 mins by HPLC analysis in presence of GSH and NADPH	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000220	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL2105704	1377974	CHEMBL1289601	716009	LENVATINIB MESYLATE	Lenvatinib, E7080, C7	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452048	Drug metabolism					Drug metabolism				metabolite_detected		0				1485943	CHEMBL3536185	P	Drug metabolism in potassium phosphate buffer at pH 7.4 assessed as formation of corresponding conjugates at methoxyquinoline moiety at 50 uM in presence of GSH	1	Scientific Literature				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL1289601	716009	CHEMBL1289601	716009	LENVATINIB	10, E7080	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N	12138554	IC50	=	5.2	nM	8.28	IC50	=	5.2	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	878374	CHEMBL2186467	B	Inhibition of VEGFR3	1	Scientific Literature				Autocuration	BAO_0000357	11752	CHEMBL1955	SINGLE PROTEIN	P35916	Vascular endothelial growth factor receptor 3	Homo sapiens	8	Homologous protein			66676	CHEMBL2177017	23098265	J. Med. Chem.	2012	55	24	10797					
CHEMBL1289601	716009	CHEMBL1289601	716009	LENVATINIB	SID137276042	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N	14104922	Potency		11875.4	nM		Potency		11.8754	uM	inactive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	1301525	CHEMBL3215086	F	PubChem BioAssay. qHTS profiling for inhibitors of Plasmodium falciparum (HB3) proliferation.   (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000019	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			51887	CHEMBL1201862											
CHEMBL1289601	716009	CHEMBL1289601	716009	LENVATINIB	SID137276042	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N	14437038	Potency		16774.4	nM		Potency		16.7744	uM	inactive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	1301845	CHEMBL3214892	F	PubChem BioAssay. qHTS profiling for inhibitors of Plasmodium falciparum (DD2) proliferation.   (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000019	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			51887	CHEMBL1201862											
CHEMBL1289601	716009	CHEMBL1289601	716009	LENVATINIB	SID137276042	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N	11964282	Potency		33173.4	nM		Potency		33.1734	uM	inactive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	845232	CHEMBL2114900	F	PubChem BioAssay. Cell Proliferation Assay against the TMD8 Cell Line. (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000019	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			51887	CHEMBL1201862											
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452016	Drug metabolism					Drug metabolism				metabolite_detected		0				1488286	CHEMBL3534116	A	Drug metabolism in cynomolgus monkey assessed as 2-(6-carbamoyl-7-methoxyquinolin-4-ylthio)acetic acid metabolite level in urine at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL2105704	1377974	CHEMBL1289601	716009	LENVATINIB MESYLATE	Lenvatinib, E7080, C7	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452029	Drug metabolism					Drug metabolism				tde		0				1488299	CHEMBL3534129	A	Drug metabolism in Sprague-Dawley rat liver S9 fraction assessed as decrease of parent compound level at 50 uM up to 120 mins by HPLC analysis in presence of GSH and NADPH	1	Scientific Literature	Rattus norvegicus	Sprague-Dawley	10116	Autocuration	BAO_0000220	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL2105704	1377974	CHEMBL1289601	716009	LENVATINIB MESYLATE	Lenvatinib, E7080, C7	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452058	Drug metabolism					Drug metabolism				metabolite_detected		0				1485947	CHEMBL3536159	P	Drug metabolism in potassium phosphate buffer at pH 7.4 assessed as decrease of parent compound at 50 uM in presence of cysteine	1	Scientific Literature				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL2105704	1377974	CHEMBL1289601	716009	LENVATINIB MESYLATE	Lenvatinib, E7080, C7	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452060	Drug metabolism					Drug metabolism				metabolite_detected		0				1485949	CHEMBL3536189	P	Drug metabolism in potassium phosphate buffer at pH 7.4 assessed as formation of corresponding conjugates at methoxyquinoline moiety at 50 uM in presence of cysteine	1	Scientific Literature				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL1289601	716009	CHEMBL1289601	716009	LENVATINIB	SID137276042	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N	15550087	Potency		20931	nM		Potency		20.931	uM	inconclusive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	1495287	CHEMBL3562018	F	PubChem BioAssay. Immunotoxin (SS1P) sensitization/mitigation study - treatment arm.   (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000019	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			51887	CHEMBL1201862											
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452001	Drug excretion	=	59	%		Drug excretion	=	59	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1488276	CHEMBL3533799	A	Drug excretion in cynomolgus monkey feces at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452026	Drug metabolism					Drug metabolism				metabolite_detected		0				1488296	CHEMBL3534126	A	Drug metabolism in cynomolgus monkey assessed as parent compound level in bile at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452008	Drug metabolism					Drug metabolism				metabolite_detected		0				1488283	CHEMBL3534113	A	Drug metabolism in cynomolgus monkey assessed as 2-(6-carbamoyl-7-methoxyquinolin-4-ylamino)-3-(6-carbamoyl-7-methoxyquinolin-4-ylthio)propanoic acid formation at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	100710	CHEMBL613847	ORGANISM		Cynomolgus monkey	Macaca fascicularis	1	Non-molecular			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL3527309	1925015	CHEMBL1289601	716009		[14C]Lenvatinib	426.86	4.07	115.57	0	COc1cc2n[14cH]cc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452004	Drug metabolism					Drug metabolism				metabolite_detected		0				1488279	CHEMBL3534109	A	Drug metabolism in cynomolgus monkey assessed as 5-(3-(6-carbamoyl-7-methoxyquinolin-4-ylthio)-1-(carboxymethylamino)-1-oxopropan-2-ylamino)-2-methyl-5-oxopentanoic acid formation at 30 mg/kg, po administered on day 1, 2 and 4 by radio-LC/MS analysis	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000218	100710	CHEMBL613847	ORGANISM		Cynomolgus monkey	Macaca fascicularis	1	Non-molecular			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL2105704	1377974	CHEMBL1289601	716009	LENVATINIB MESYLATE	Lenvatinib, E7080, C7	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452035	Drug metabolism					Drug metabolism				tde		0				1486709	CHEMBL3534035	A	Drug metabolism in cynomolgus monkey liver S9 fraction assessed as decrease of parent compound level at 50 uM up to 120 mins by HPLC analysis in presence of GSH and NADPH	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000220	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL2105704	1377974	CHEMBL1289601	716009	LENVATINIB MESYLATE	Lenvatinib, E7080, C7	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452037	Drug metabolism					Drug metabolism				metabolite_detected		0				1486711	CHEMBL3534037	A	Drug metabolism in cynomolgus monkey liver S9 fraction assessed as 5-(3-(6-carbamoyl-7-methoxyquinolin-4-ylthio)-1-(carboxymethylamino)-1-oxopropan-2-ylamino)-2-methyl-5-oxopentanoic acid level at 50 uM up to 120 mins by HPLC analysis in presence of GSH and NADPH	1	Scientific Literature	Macaca fascicularis		9541	Autocuration	BAO_0000220	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL2105704	1377974	CHEMBL1289601	716009	LENVATINIB MESYLATE	Lenvatinib, E7080, C7	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N.CS(=O)(=O)O	15452031	Drug metabolism					Drug metabolism				metabolite_detected		0				1486705	CHEMBL3534031	A	Drug metabolism in Sprague-Dawley rat liver S9 fraction assessed as 5-(3-(6-carbamoyl-7-methoxyquinolin-4-ylthio)-1-(carboxymethylamino)-1-oxopropan-2-ylamino)-2-methyl-5-oxopentanoic acid level at 50 uM up to 120 mins by HPLC analysis in presence of GSH and NADPH	1	Scientific Literature	Rattus norvegicus	Sprague-Dawley	10116	Autocuration	BAO_0000220	22224	CHEMBL612558	ADMET		ADMET		0	Unassigned			91973	CHEMBL3526157	22207053	Drug Metab. Dispos.	2012	40	4	662					
CHEMBL1289601	716009	CHEMBL1289601	716009	LENVATINIB	lenvatinib, E7080	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N	15247909	IC50	=	10	nM	8	IC50	=	10	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1477233	CHEMBL3428925	B	Inhibition of NcoA4/RET (unknown origin) autophoshorylation	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000224	109634	CHEMBL3430877	CHIMERIC PROTEIN	P07949, Q13772	Proto-oncogene tyrosine-protein kinase receptor Ret /Nuclear receptor coactivator 4 fusion protein	Homo sapiens	7	Protein complex			91749	CHEMBL3425502	25625428	J. Med. Chem.	2015	58	9	3672					
CHEMBL1289601	716009	CHEMBL1289601	716009	LENVATINIB	SID137276042	426.86	4.07	115.57	0	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N	15557622	Potency		26350.6	nM		Potency		26.3506	uM	inconclusive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	1495303	CHEMBL3562034	F	PubChem BioAssay. Immunotoxin (SS1P) sensitization/mitigation study. Vehicle arm (DMEM).   (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000019	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			51887	CHEMBL1201862											
