CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	SID50126316	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	10402059	Potency		11423.9	nM		Potency		11.4239	uM	inconclusive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	809388	CHEMBL1963940	F	PUBCHEM_BIOASSAY: Biochemical firefly luciferase enzyme assay for NPC. (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000019	101018	CHEMBL5567	SINGLE PROTEIN	P08659	Luciferin 4-monooxygenase	Photinus pyralis	9	Protein			51887	CHEMBL1201862											
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	PRANLUKAST	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	13994573	Hepatotoxicity (severe hepatitis)	=	0	-		Hepatotoxicity (severe hepatitis)	=	0		references out of a total of 1		0				1301381	CHEMBL3137728	T	Severe hepatitis, defined as possibly life-threatening liver failure or through clinical observations. Value is number of references indexed. [column 'MASS' in source]	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000221	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			77450	CHEMBL3137667	15646539	Gastroenterol Clin Biol	2004	28	8-9	720					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	pranlukast	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	14654733	Ki	=	4060	nM	5.39	Ki	=	4.06	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1353474	CHEMBL3269457	B	Displacement of [3H]PSB-12150 from human GPR17 expressed in CHO-K1 cell membranes after 60 mins by heterologous competition binding assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	103101	CHEMBL1075162	SINGLE PROTEIN	Q13304	Uracil nucleotide/cysteinyl leukotriene receptor	Homo sapiens	9	Protein	7tm_1	high	83013	CHEMBL3259593	24900835	ACS Med. Chem. Lett.	2014	5	4	326					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	3	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	3408501	IC50	=	.8	nM	9.1	IC50	=	.8	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	647615	CHEMBL1219966	F	Antagonist activity at CysLT1 receptor in human dU937 cells assessed as inhibition of LTD4-induced increase of calcium level treated 30 mins before LTD4 challenge	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	179	CHEMBL1798	SINGLE PROTEIN	Q9Y271	Cysteinyl leukotriene receptor 1	Homo sapiens	9	Protein	7tm_1	high	52190	CHEMBL1212845	20621485	Bioorg. Med. Chem.	2010	18	15	5519					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	19h, ONO-RS-411	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	289543	ID50	=	.0008	mg.kg-1		ID50	=	.8	ug kg-1			0		UO_0000308		74023	CHEMBL688096	F	Inhibition of LTC4-induced bronchoconstriction in guinea pig at dose of (0.5 ug/kg) given intravenously	1	Scientific Literature	Cavia porcellus		10141	Intermediate	BAO_0000218	50512	CHEMBL369	ORGANISM		Cavia porcellus	Cavia porcellus	1	Non-molecular			9529	CHEMBL1123967	3336036	J. Med. Chem.	1988	31	1	84					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	41, (ONO-1078)	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	134751	Activity	=	26	-		Activity	=	26				0	BAO_0000181			86070	CHEMBL696013	F	Fold shift in LTD4 dose response curve 3.5 hours after 5 days of 450 mg bid	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000218	50587	CHEMBL372	ORGANISM		Homo sapiens	Homo sapiens	1	Non-molecular			13449	CHEMBL1129361	8709092	J. Med. Chem.	1996	39	14	2629					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	PRANLUKAST	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	13994585	Hepatotoxicity (mechanism)					Hepatotoxicity (mechanism)					Potential missing data	0				1301393	CHEMBL3137740	T	Proposed mechanism(s) of liver damage. [column 'MEC' in source]	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000221	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			77450	CHEMBL3137667	15646539	Gastroenterol Clin Biol	2004	28	8-9	720					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	PRANLUKAST	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	13994584	Hepatotoxicity (time to onset)					Hepatotoxicity (time to onset)					Potential missing data	0				1301392	CHEMBL3137739	T	Times to onset, minimal and maximal, observed in the indexed observations. [column 'DELAI' in source]	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			77450	CHEMBL3137667	15646539	Gastroenterol Clin Biol	2004	28	8-9	720					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	SID50126316	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	15579834	IC50		40000	nM		IC50	&amp;gt;	40	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1495321	CHEMBL3562052	F	PubChem BioAssay. GLP1 secretion from STC-1 cells-IC50.   (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000219	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			51887	CHEMBL1201862											
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	SID50126316	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	15593469	IC50		40000	nM		IC50	&amp;gt;	40	uM	inactive		0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1495410	CHEMBL3562141	F	PubChem BioAssay. GLP1 secretion from NCI-H716 cells-IC50.   (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000219	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			51887	CHEMBL1201862							1679	CHEMBL3308297	NCI-H716		
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	2	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	117954	ED50	=	1.5	mg.kg-1		ED50	=	1.5	mg kg-1			0	BAO_0003036	UO_0000308		73828	CHEMBL684003	F	Compound was tested for antigen induced airway obstruction in guinea pig at 1.0 hr upon peroral administration	1	Scientific Literature	Cavia porcellus		10141	Intermediate	BAO_0000218	50512	CHEMBL369	ORGANISM		Cavia porcellus	Cavia porcellus	1	Non-molecular			2663	CHEMBL1131366	9873435	Bioorg. Med. Chem. Lett.	1998	8	14	1791					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	2	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	117953	IC50	=	1	nM	9	IC50	=	.001	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	211883	CHEMBL817597	F	Compound was evaluated for influx of calcium mobilization in human U937 cells	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000219	80566	CHEMBL612794	CELL-LINE		U-937	Homo sapiens	1	Non-molecular			2663	CHEMBL1131366	9873435	Bioorg. Med. Chem. Lett.	1998	8	14	1791	379	CHEMBL3308006	U-937		
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	2	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	788889	IC50	=	1	nM	9	IC50	=	.001	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	219330	CHEMBL823523	F	Compound was tested for its ability to inhibit calcium influx in human U937 cells	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000218	50587	CHEMBL372	ORGANISM		Homo sapiens	Homo sapiens	1	Non-molecular			2938	CHEMBL1130713	9934474	Bioorg. Med. Chem. Lett.	1998	8	24	3577	379	CHEMBL3308006	U-937		
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	pranlukast	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	15657847	IC50	=	4.3	nM	8.37	IC50	=	4.3	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1506470	CHEMBL3599869	B	Antagonist activity at human CysLT1	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	179	CHEMBL1798	SINGLE PROTEIN	Q9Y271	Cysteinyl leukotriene receptor 1	Homo sapiens	9	Protein	7tm_1	high	92889	CHEMBL3596134	26200813	J. Med. Chem.	2015	58	15	6093					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	19h, ONO-RS-411	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	289541	Inhibition	=	74.7	%		Inhibition	=	74.7	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	73276	CHEMBL683129	F	Inhibition of LTD4 (5 ng/site) induced vascular permeability in guinea pig skin at dose 0.3 mg/kg given perorally	1	Scientific Literature	Cavia porcellus		10141	Intermediate	BAO_0000218	50512	CHEMBL369	ORGANISM		Cavia porcellus	Cavia porcellus	1	Non-molecular			9529	CHEMBL1123967	3336036	J. Med. Chem.	1988	31	1	84					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	SID50126316	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	14083699	Potency		8407.1	nM		Potency		8.4071	uM	inactive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	1301444	CHEMBL3215001	F	PubChem BioAssay. qHTS profiling of the MIPE4 collection as inhibitors of Plasmodium falciparum (DD2) proliferation.   (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000019	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			51887	CHEMBL1201862											
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	PRANLUKAST	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	13994576	Hepatotoxicity (granulomatous hepatitis)	=	0	-		Hepatotoxicity (granulomatous hepatitis)	=	0		references out of a total of 1		0				1301384	CHEMBL3137731	T	Granulomatous liver disease, proven histopathologically. Value is number of references indexed. [column 'GRAN' in source]	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000221	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			77450	CHEMBL3137667	15646539	Gastroenterol Clin Biol	2004	28	8-9	720					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	PRANLUKAST	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	13994577	Hepatotoxicity (association with vascular disease)	=	0	-		Hepatotoxicity (association with vascular disease)	=	0		references out of a total of 1		0				1301385	CHEMBL3137732	T	Liver damage due to vascular disease: peliosis hepatitis, hepatic veno-occlusive disease, Budd-Chiari syndrome. Value is number of references indexed. [column 'VASC' in source]	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			77450	CHEMBL3137667	15646539	Gastroenterol Clin Biol	2004	28	8-9	720					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	Pranlukast	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	418734	Ki	=	.8	nM	9.1	Ki	=	.8	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	52384	CHEMBL663216	B	In vitro binding of Cysteinyl leukotriene receptor 1 to guinea pig lung membranes	1	Scientific Literature	Cavia porcellus		10141	Intermediate	BAO_0000221	102414	CHEMBL5645	SINGLE PROTEIN	Q2NNR5	Cysteinyl leukotriene receptor 1	Cavia porcellus	9	Protein	7tm_1	high	3341	CHEMBL1131991	10509933	Bioorg. Med. Chem. Lett.	1999	9	18	2773					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	ONO-1078	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	348089	Inhibition	=	100	%		Inhibition	=	100	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	73292	CHEMBL680112	F	Inhibition of LTD4 induced increase of vascular permeability after injection of 10 ng/site at 1 uM intraperitoneally	1	Scientific Literature	Cavia porcellus		10141	Intermediate	BAO_0000218	50512	CHEMBL369	ORGANISM		Cavia porcellus	Cavia porcellus	1	Non-molecular			14340	CHEMBL1129983	9089329	J. Med. Chem.	1997	40	7	1075					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	PRANLUKAST	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	13994570	Hepatotoxicity (acute)	=	0	%		Hepatotoxicity (acute)	=	0	%			0		UO_0000187	http://qudt.org/vocab/unit#Percent	1301378	CHEMBL3137725	T	Highest frequency of acute liver toxicity observed during clinical trials, expressed as a percentage. [column '% AIGUE' in source]	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000221	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			77450	CHEMBL3137667	15646539	Gastroenterol Clin Biol	2004	28	8-9	720					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	PRANLUKAST	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	13994583	Hepatotoxicity (comment)					Hepatotoxicity (comment)					Potential missing data	0				1301391	CHEMBL3137738	T	Comments (NB not yet translated). [column 'COMMENTAIRES' in source]	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			77450	CHEMBL3137667	15646539	Gastroenterol Clin Biol	2004	28	8-9	720					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	ONO-1078	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	10999174	Activity	=	2.9	%		Activity	=	2.9	%	inhibitor [2.9 % of control]		0	BAO_0001103	UO_0000187	http://qudt.org/vocab/unit#Percent	837563	CHEMBL2076184	F	TP_TRANSPORTER: inhibition of MTX uptake (MTX: 1 uM, ONO-1078: 33 uM) in membrane vesicles from MRP3-expressing HEK293 cells	18	TP-search Transporter Database				Autocuration	BAO_0000249	104610	CHEMBL2073669	SINGLE PROTEIN	Q96QA9	Multidrug resistance associated protein	Homo sapiens	9	Protein			64559	CHEMBL2073963	11585759	Cancer Res.	2001	61	1	7225	722	CHEMBL3307715	HEK293		
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	PRANLUKAST	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	13994567	Hepatotoxicity (moderate)	=	1	-		Hepatotoxicity (moderate)	=	1		references out of a total of 1		0				1301375	CHEMBL3137722	T	Moderate liver toxicity, defined via clinical-chemistry results: ALT or AST serum activity 6 times the normal upper limit (N) or alkaline phosphatase serum activity of 1.7 N. Value is number of references indexed. [column 'BIOL' in source]	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000221	22221	CHEMBL3879801	NON-MOLECULAR		Placeholder for assays where the target is a tissue/organism etc		1	Non-molecular			77450	CHEMBL3137667	15646539	Gastroenterol Clin Biol	2004	28	8-9	720					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	PRANLUKAST	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	13994574	Hepatotoxicity (chronic liver disease)	=	0	-		Hepatotoxicity (chronic liver disease)	=	0		references out of a total of 1		0				1301382	CHEMBL3137729	T	Chronic liver disease either proven histopathologically, or through a chonic elevation of serum amino-transferase activity after 6 months. Value is number of references indexed. [column 'CHRON' in source]	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000221	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			77450	CHEMBL3137667	15646539	Gastroenterol Clin Biol	2004	28	8-9	720					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	ONO-1078	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	348087	Kd	=	1	nM	9	Kd	=	1	nM			0	BAO_0000034	UO_0000065	http://www.openphacts.org/units/Nanomolar	52207	CHEMBL664841	B	Displacement of [3H]LTD4 from Cysteinyl leukotriene D4 receptor in guinea pig lung membranes	1	Scientific Literature	Cavia porcellus		10141	Autocuration	BAO_0000249	104726	CHEMBL2094254	PROTEIN FAMILY	Q9NS75, Q9Y271	Cysteinyl leukotriene receptor	Homo sapiens	4	Multiple homologous proteins			14340	CHEMBL1129983	9089329	J. Med. Chem.	1997	40	7	1075					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	2	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	117952	Ki	=	.8	nM	9.1	Ki	=	.0008	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	98640	CHEMBL708865	B	Ability to antagonize LTD4 receptors isolated from guinea pig lung membranes	1	Scientific Literature	Cavia porcellus		10141	Autocuration	BAO_0000221	104726	CHEMBL2094254	PROTEIN FAMILY	Q9NS75, Q9Y271	Cysteinyl leukotriene receptor	Homo sapiens	4	Multiple homologous proteins			2663	CHEMBL1131366	9873435	Bioorg. Med. Chem. Lett.	1998	8	14	1791					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	21(ONO-RS-411)	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	410951	pKB	=	7.5	-		pKB	=	7.5				0				77015	CHEMBL696091	F	Antagonistic activity against LTD4 induced contraction in guinea pig trachea	1	Scientific Literature	Cavia porcellus		10141	Intermediate	BAO_0000218	50512	CHEMBL369	ORGANISM		Cavia porcellus	Cavia porcellus	1	Non-molecular			10961	CHEMBL1125922	1849993	J. Med. Chem.	1991	34	4	1235					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	Pranlukast	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	418736	ED50	=	1.5	mg.kg-1		ED50	=	1.5	mg kg-1			0	BAO_0003036	UO_0000308		73816	CHEMBL683368	F	Compound was evaluated in vivo for antigen induced airway obstruction in guinea pig (OA) at 1.0 hour after oral administration	1	Scientific Literature	Cavia porcellus		10141	Intermediate	BAO_0000218	50512	CHEMBL369	ORGANISM		Cavia porcellus	Cavia porcellus	1	Non-molecular			3341	CHEMBL1131991	10509933	Bioorg. Med. Chem. Lett.	1999	9	18	2773					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	7	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	157932	IC50	=	1	nM	9	IC50	=	1	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	52043	CHEMBL666430	B	Binding affinity towards Cysteinyl leukotriene D4 receptor (cysLT1) was measured by the displacement of [3H]LTD4 radioligand	1	Scientific Literature	Cavia porcellus		10141	Intermediate	BAO_0000357	102414	CHEMBL5645	SINGLE PROTEIN	Q2NNR5	Cysteinyl leukotriene receptor 1	Cavia porcellus	9	Protein	7tm_1	high	14896	CHEMBL1131533	9554877	J. Med. Chem.	1998	41	9	1439					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	pranlukast	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	3307715	IC50	=	7000	nM	5.16	IC50	=	7	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	635149	CHEMBL1119971	B	Inhibition of Trypanosoma cruzi cruzaine preincubated for 5 mins before substrate addition by fluorescence assay in absence of Triton X-100	1	Scientific Literature	Trypanosoma cruzi		5693	Autocuration	BAO_0000357	10452	CHEMBL3563	SINGLE PROTEIN	P25779	Cruzipain	Trypanosoma cruzi	9	Protein	Peptidase_C1	high	51298	CHEMBL1155470	20426472	J. Med. Chem.	2010	53	10	4259					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	19h, ONO-RS-411	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	289545	ID50	=	.0007	mg.kg-1		ID50	=	.7	ug kg-1			0		UO_0000308		74028	CHEMBL688101	F	Inhibition of LTE4-induced bronchoconstriction in guinea pig at dose of (1 ug/kg) given intravenously	1	Scientific Literature	Cavia porcellus		10141	Intermediate	BAO_0000218	50512	CHEMBL369	ORGANISM		Cavia porcellus	Cavia porcellus	1	Non-molecular			9529	CHEMBL1123967	3336036	J. Med. Chem.	1988	31	1	84					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	pranlukast	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	3307678	Activity	=	50	uM		Activity	=	50	uM			0	BAO_0000181	UO_0000064	http://www.openphacts.org/units/Micromolar	635151	CHEMBL1119973	P	Colloidal aggregation in fed state simulated intestinal fluid by dynamic light scattering assay in presence of 1% DMSO	1	Scientific Literature				Autocuration	BAO_0000100	22229	CHEMBL2362975	NO TARGET		No relevant target		0	Unassigned			51298	CHEMBL1155470	20426472	J. Med. Chem.	2010	53	10	4259					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	19h, ONO-RS-411	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	289542	Inhibition	=	75.2	%		Inhibition	=	75.2	%			0	BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	73278	CHEMBL683131	F	Inhibition of LTD4 (5 ng/site) induced vascular permeability in guinea pig skin at dose 1 mg/kg given perorally	1	Scientific Literature	Cavia porcellus		10141	Intermediate	BAO_0000218	50512	CHEMBL369	ORGANISM		Cavia porcellus	Cavia porcellus	1	Non-molecular			9529	CHEMBL1123967	3336036	J. Med. Chem.	1988	31	1	84					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	PRANLUKAST	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	13994582	Hepatotoxicity (successful reintroduction)					Hepatotoxicity (successful reintroduction)					Potential missing data	0				1301390	CHEMBL3137737	T	Presence of at least one case with successful reintroduction. [column 'REINT' in source]	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			77450	CHEMBL3137667	15646539	Gastroenterol Clin Biol	2004	28	8-9	720					
CHEMBL21333	26451	CHEMBL21333	26451	PRANLUKAST	SID144206505	481.51	4.63	123	0	O=C(Nc1cccc2C(=O)C=C(Oc12)c3nn[nH]n3)c4ccc(OCCCCc5ccccc5)cc4	14459432	Potency		15848.9	nM		Potency		15.8489	uM	inactive		0	BAO_0000186	UO_0000065	http://www.openphacts.org/units/Nanomolar	1301893	CHEMBL3214970	F	PubChem BioAssay. qHTS Assay for Identifying Gametocytocidal Compounds.   (Class of assay: confirmatory) 	7	PubChem BioAssays				Autocuration	BAO_0000019	22226	CHEMBL612545	UNCHECKED		Unchecked		0	Unassigned			51887	CHEMBL1201862											
